5229.005	44.479
5238.005	41.949
5247.005	43.930
5256.005	45.402
5265.005	44.426
5274.005	44.560
5283.005	43.304
5292.005	42.108
5301.005	41.114
5310.005	38.630
5319.005	43.430
5328.005	40.693
5337.005	43.687
5346.005	43.484
5355.005	44.703
5364.005	46.645
5373.005	44.231
5382.005	42.886
5391.005	41.889
5400.005	46.190
5409.005	47.644
5418.005	45.200
5427.005	45.511
5436.005	47.370
5445.005	47.428
5454.005	46.291
5463.005	48.187
5472.005	45.552
5481.005	43.632
5490.005	42.555
5499.005	45.936
5508.005	44.662
5517.005	43.172
5526.005	41.719
5535.005	43.615
5544.005	46.399
5553.005	42.098
5562.005	42.752
5571.005	45.125
5580.005	43.785
5589.005	43.577
5598.005	44.938
5607.005	39.139
5616.006	43.414
5625.006	46.083
5634.006	41.893
5643.006	45.154
5652.006	41.728
5661.006	44.796
5670.006	48.332
5679.006	46.078
5688.006	47.619
5697.006	46.357
5706.006	45.098
5715.006	46.045
5724.006	45.849
5733.006	42.833
5742.006	42.105
5751.006	43.824
5760.006	47.477
5769.006	46.240
5778.006	44.038
5787.006	50.079
5796.006	46.689
5805.006	45.212
5814.006	45.919
5823.006	42.095
5832.006	47.269
5841.006	47.311
5850.006	48.230
5859.006	46.594
5868.006	46.629
5877.006	47.218
5886.006	44.904
5895.006	44.836
5904.006	42.033
5913.006	44.447
5922.006	44.321
5931.006	42.270
5940.006	41.585
5949.006	45.288
5958.006	45.227
